user_id,name,gender,age,email,phone_number,location_id,preferred_services,preferred_time_slots,booking_history_count,cancellation_rate,average_rating_given,wallet_balance,last_booking_date,subscription_status,feedback_score,Total_Bookings,First_Booking_Date,Last_Booking_Date,Days_Since_Last_Booking,Avg_Booking_Gap,Service_Types_Used,Preferred_Service_Type,Total_Spend,Avg_Spend_Per_Booking,Last_Spend_Amount,Discount_Usage_Frequency,Cancellation_Count,Reschedule_Count,No_Show_Count,High-Value_Customer,App_Logins_Per_Month,Total_App_Logins,Browsing_History_Depth,Search_Queries_Performed,Click-Through-Rate (CTR),Referral_Usage,Social_Media_Engagement,Time_Spent_on_Platform (min),Feedback_Score,Last_Feedback_Score,Negative_Reviews_Count,Complaints_Raised,Issue_Resolution_Time,Customer_Support_Contacts,Inactive_Days,Booking_Frequency_Change,Spend_Change_Rate,Service_Type_Change,Unsubscribed_Notifications,Downgrade_Service_Usage,Churn_Label
56,Lindsey Pille,none,39,lindsey.pille@company.com,919123981997,31,beauty,Afternoon,22,0.94,4.1,742.75,2025-01-03,0,2.5,22,2013-07-04,2024-09-22,191,-24.0,"[1, 2, 3, 4, 5, 6, 7, 9]",7,66848.94,3038.588181818182,846.98,1.0,4,0,0,1,2,24,3,43,0.29741484688624004,1,18,32,2.5,4.533556942992197,7,0,2.770755121852014,10,191,0.39327420946976177,-0.003115207268651332,Beauty,1,0,0
57,Dorothy Dyson,female,32,dorothy.dyson@yahoo.com,917819467132,39,plumbing,Evening,32,0.22,1.7,4384.48,2024-05-12,1,7.4,32,2012-02-27,2024-12-19,103,108.0,"[1, 2, 3, 4, 5, 6, 8, 9]",2,88075.28,2752.3525,1293.57,1.0,12,0,0,1,6,72,8,25,0.07243786392816869,3,17,36,7.4,1.0632947096242162,8,2,7.864457430559547,8,103,0.46941873906812537,-0.00227618607486213,Home Cleaning,1,0,0
58,Ernie Walker,male,37,ernie.walker@outlook.com,919236539113,12,cleaning,Night,15,0.89,2.5,3389.59,2024-07-23,1,1.0,15,2012-08-13,2023-08-24,586,273.0,"[1, 3, 4, 5, 7, 10]",4,45575.67,3038.3779999999997,1336.02,1.0,8,0,0,1,19,228,4,35,0.07609274343117882,3,6,50,1.0,3.7823491537364986,9,1,6.2481366397995215,16,586,-0.4448443920633315,0.44729774888723917,Repair,1,0,1
59,Katherine Martinez,none,29,katherine.martinez@outlook.com,917220619969,7,plumbing,Morning,46,0.36,1.6,2834.63,2024-09-27,0,7.6,46,2012-05-04,2024-08-16,228,-23.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",7,138155.29,3003.3758695652177,4702.73,1.0,17,0,0,1,18,216,6,26,0.388478920882211,2,4,6,7.6,4.216176718578112,1,1,4.7682380721842454,6,228,-0.10411349567513928,0.4239188682378876,None,1,1,1
60,Fred Moreta,male,47,fred.moreta@gmail.com,916875551961,42,electrical,Afternoon,31,0.88,2.4,458.95,2024-08-24,1,3.2,31,2012-01-04,2024-07-03,272,-87.0,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",6,96951.34,3127.4625806451613,5117.95,1.0,10,0,0,1,3,36,1,41,0.11842973302486638,3,7,36,3.2,1.4548850261914357,3,3,9.355165307320176,13,272,0.11128468167125705,-0.4175967547380455,None,1,0,1
61,Susan Armstrong,female,61,susan.armstrong@gmail.com,919849048656,23,electrical,Afternoon,3,0.62,2.7,2652.57,2024-07-15,0,1.2,3,2012-05-27,2023-11-25,493,2099.0,"[1, 2, 7]",1,8753.98,2917.9933333333333,2650.85,1.0,0,0,0,1,12,144,3,26,0.2292869209586709,4,5,34,1.2,2.141564035677551,5,4,4.344578092015293,19,493,-0.051826642179519045,-0.4677580840836737,Repair,1,1,1
62,David Ray,none,32,david.ray@company.com,917986461034,10,painting,Night,3,0.65,1.1,236.95,2024-07-25,0,1.6,3,2017-01-08,2023-06-10,661,531.0,"[1, 3, 9]",1,8618.8,2872.933333333333,1071.29,1.0,1,0,0,1,4,48,7,44,0.2700162824775708,3,15,83,1.6,1.3506195109548318,9,1,4.067520323502207,10,661,-0.0011051114208615598,0.32858825087257637,None,1,1,1
63,Robert Bell,male,22,robert.bell@gmail.com,918196821860,40,carpentry,Morning,13,0.46,2.7,2614.31,2025-02-28,0,9.3,13,2013-01-18,2024-09-07,206,243.0,"[1, 2, 3, 6, 7, 8, 9, 10]",1,41516.020000000004,3193.5400000000004,2797.13,1.0,7,0,0,1,19,228,1,41,0.2717953989824324,3,9,68,9.3,2.6962622131856113,5,0,7.9072064901780355,15,206,-0.4771763611971799,-0.06817531836644652,Home Cleaning,0,0,1
64,Ann Moore,female,41,ann.moore@outlook.com,919699438245,28,cleaning,Afternoon,48,0.13,3.9,3188.04,2024-10-11,0,9.3,48,2012-12-08,2024-12-14,108,67.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",4,143107.46,2981.4054166666665,4214.75,1.0,17,0,0,1,13,156,5,40,0.10189904279164819,1,5,64,9.3,4.333930341420758,6,4,6.952844339901164,4,108,0.3326787457957757,-0.47724614541482946,Repair,1,0,0
65,Christina Law,none,51,christina.law@company.com,916173393493,6,carpentry,Night,31,0.06,2.2,194.4,2025-03-11,0,4.3,31,2012-08-05,2024-10-17,166,63.0,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",5,101844.04,3285.2916129032255,3215.15,1.0,9,0,0,1,17,204,3,25,0.059701240586004116,2,9,25,4.3,3.4582249289516525,6,1,5.770044422614955,4,166,0.34852035157960415,0.45342855690688433,Repair,0,0,0
66,Lona Paquette,none,52,lona.paquette@company.com,919262826332,43,electrical,Evening,25,0.02,4.3,2321.22,2025-01-12,1,1.6,25,2012-03-04,2024-01-13,444,-28.0,"[1, 2, 3, 4, 5, 7, 8, 9]",1,70888.83,2835.5532000000003,3906.26,1.0,10,0,0,1,2,24,3,6,0.3374237659896625,3,11,96,1.6,4.358339548004114,7,2,2.695295571055545,12,444,0.1393239653926862,-0.28051662691409807,Home Cleaning,0,1,1
67,Melissa Long,female,41,melissa.long@outlook.com,919070230087,24,plumbing,Morning,44,0.55,3.1,3254.46,2024-12-31,1,9.1,44,2012-03-19,2024-10-05,178,18.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",5,118247.9,2687.4522727272724,1289.09,1.0,21,0,0,1,12,144,8,37,0.26237141273301046,0,2,49,9.1,1.287410560762225,1,2,9.084187456999853,4,178,-0.36563397810587417,0.2750569934578384,Home Cleaning,1,1,1
68,Lori Friedman,female,62,lori.friedman@yahoo.com,918723399409,33,electrical,Evening,45,0.34,4.8,3809.06,2024-08-19,1,1.5,45,2012-03-12,2023-10-18,531,2.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1,140555.28,3123.4506666666666,2554.98,1.0,14,0,0,1,4,48,2,3,0.34417569453667857,0,4,90,1.5,4.282183788872434,7,3,4.173219660043974,13,531,-0.15072047120778997,-0.19657688858029287,Beauty,1,1,1
69,Patty Chestnut,none,22,patty.chestnut@yahoo.com,916489714049,20,beauty,Morning,2,0.57,4.2,3866.57,2025-03-24,0,1.8,2,2012-03-28,2022-07-15,991,3761.0,"[5, 7]",5,9345.61,4672.805,5127.62,1.0,0,0,0,1,2,24,1,27,0.12933426368272394,0,1,64,1.8,2.9534171013757837,7,3,4.379313768223172,8,991,-0.3048609686290661,-0.12076714173800651,Home Cleaning,0,1,1
70,Charles Lutz,male,57,charles.lutz@company.com,919815375671,15,plumbing,Evening,20,0.38,3.9,2531.33,2025-03-18,1,3.0,20,2012-04-15,2023-02-02,789,131.0,"[1, 2, 3, 6, 7, 8, 9, 10]",6,68057.38,3402.869,4004.36,1.0,5,0,0,1,9,108,8,23,0.2167353660659351,3,8,71,3.0,3.706990085009545,8,3,9.768367833121982,9,789,-0.0662552517332814,-0.40014119609418597,Repair,1,0,1
71,Walter Hendrickson,none,49,walter.hendrickson@company.com,919501583366,20,beauty,Night,39,0.5,3.6,3102.38,2024-07-05,1,8.4,39,2012-08-31,2023-10-13,536,-20.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",4,120338.19,3085.5946153846153,1069.9,1.0,14,0,0,1,17,204,2,29,0.17037593791794708,3,3,19,8.4,1.7688197726034471,0,0,2.4088642904187774,3,536,0.426152241996142,-0.34537289989878506,Repair,1,1,1
72,Pearlie Truong,none,22,pearlie.truong@gmail.com,917163909647,27,beauty,Night,23,0.71,4.7,4840.96,2024-06-16,1,5.2,23,2012-05-31,2024-11-18,134,-17.0,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",9,69749.02,3032.5660869565218,882.8,1.0,6,0,0,1,10,120,4,36,0.3497424292249249,3,16,53,5.2,1.4861434524969312,3,0,2.264845547083856,17,134,-0.13469731174647182,-0.25838052387418675,None,0,1,0
73,Melissa Emch,female,46,melissa.emch@company.com,916085569522,36,electrical,Night,12,0.24,3.4,2446.9,2024-06-16,0,6.3,12,2012-01-21,2022-04-01,1096,-23.0,"[2, 3, 5, 8, 9]",3,36804.34,3067.028333333333,1234.35,1.0,5,0,0,1,15,180,9,44,0.4530611727614147,3,3,45,6.3,2.21531899021601,5,0,6.598191898905268,4,1096,-0.4721836060773217,-0.4571835878347682,Repair,0,0,1
74,Janet Vaness,none,24,janet.vaness@outlook.com,918270537995,52,carpentry,Morning,19,0.98,4.8,4755.02,2024-06-28,0,3.2,19,2013-04-28,2024-09-15,198,57.0,"[3, 5, 6, 8, 9, 10]",10,57282.52,3014.8694736842103,2883.01,1.0,4,0,0,1,1,12,4,20,0.3645103045949522,2,5,85,3.2,3.8583444458154927,2,3,4.409332726663419,12,198,0.1425230668090588,-0.18070781504233702,Repair,0,1,0
75,Robert Wilhite,male,65,robert.wilhite@company.com,916001858289,26,carpentry,Afternoon,38,0.88,1.8,1053.86,2024-08-18,0,9.1,38,2012-11-28,2024-12-18,104,73.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",3,120357.63,3167.306052631579,4719.88,1.0,10,0,0,1,8,96,7,9,0.28309036514573166,3,12,95,9.1,1.73217385902297,8,1,2.810848645624374,17,104,0.40142795132636455,-0.26080638219480967,Beauty,0,1,0
76,Dian Houde,none,65,dian.houde@outlook.com,916005488770,43,cleaning,Night,23,0.23,4.9,1118.22,2024-06-28,0,3.7,23,2013-01-19,2023-12-22,466,171.0,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",2,60356.05,2624.176086956522,3973.67,1.0,9,0,0,1,6,72,7,24,0.2777131292007646,0,6,19,3.7,2.298929943663275,3,4,6.561497738490765,8,466,0.29708709201935546,-0.3102621909203138,None,1,0,1
77,Helen Gorman,female,57,helen.gorman@gmail.com,916588101435,53,beauty,Afternoon,39,0.02,4.7,0.53,2024-07-10,1,7.0,39,2012-07-03,2024-11-23,129,24.0,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",5,120996.09,3102.463846153846,3790.21,1.0,10,0,0,1,19,228,1,8,0.07088104620780415,3,14,47,7.0,1.5630829949576457,0,4,2.2585727267497906,0,129,0.12165979320172471,-0.38349439496872073,Home Cleaning,1,1,1
78,Craig Milstead,none,31,craig.milstead@yahoo.com,918038154489,6,electrical,Morning,49,0.41,2.2,1120.38,2024-04-22,1,8.1,49,2012-04-17,2024-10-06,177,64.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",6,156473.69,3193.340612244898,4869.39,1.0,15,0,0,1,13,156,4,3,0.33381408896290243,2,19,82,8.1,1.7559555253508572,4,4,4.91840237810195,12,177,0.2411487381995132,0.16541191666102073,None,1,1,1
79,Margaret Bertholf,female,65,margaret.bertholf@outlook.com,917461769897,9,carpentry,Night,15,0.4,3.4,3834.63,2024-08-16,0,1.1,15,2012-12-03,2024-07-22,253,-192.0,"[3, 5, 6, 7, 8, 9, 10]",3,37477.29,2498.486,2725.6,1.0,9,0,0,1,5,60,6,1,0.49829229837761024,4,17,21,1.1,1.4354389466967277,4,2,8.558060218038401,18,253,0.24438548918924918,0.4876222308304483,Home Cleaning,1,0,1
80,Elissa Hubbard,female,45,elissa.hubbard@yahoo.com,916975679970,24,cleaning,Night,16,0.41,1.9,2040.95,2024-05-01,1,3.7,16,2014-11-19,2024-05-24,312,-4.0,"[1, 3, 4, 6, 7, 8, 9, 10]",6,40660.34,2541.27125,3001.6,1.0,10,0,0,1,3,36,9,20,0.24476799725477244,0,12,49,3.7,2.0532065550700875,9,3,2.896051525908614,1,312,-0.19198906999754473,0.24915986124922973,Beauty,0,0,1
81,Angela Hill,female,21,angela.hill@outlook.com,917475179349,23,carpentry,Afternoon,39,0.92,1.4,4967.01,2024-06-26,1,3.7,39,2012-03-12,2024-06-04,301,97.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1,108854.11,2791.1310256410256,4450.82,1.0,14,0,0,1,17,204,8,46,0.04478912135936531,2,2,93,3.7,4.087700018246702,3,1,4.983699946677136,14,301,0.37572074526929,-0.3334919383811674,Repair,0,0,1
82,Matthew Middendorf,male,60,matthew.middendorf@company.com,919179035553,36,painting,Evening,2,0.55,2.9,4210.28,2024-08-13,0,6.2,2,2020-02-11,2021-06-22,1379,497.0,"[5, 7]",5,4399.51,2199.755,1751.31,1.0,0,0,0,1,13,156,6,14,0.27555491883441463,0,0,81,6.2,2.214728517571958,5,0,7.807030406587766,8,1379,0.11261793551574206,-0.18094140356831667,Home Cleaning,0,0,1
83,Fay Hall,none,51,fay.hall@gmail.com,919073010656,39,painting,Morning,41,0.95,2.0,315.4,2025-03-26,1,2.8,41,2012-03-01,2024-12-25,97,61.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",8,117312.94,2861.2912195121953,3372.31,1.0,13,0,0,1,8,96,7,39,0.02493380124269934,4,13,70,2.8,3.56587736501476,9,0,7.239757582380538,14,97,0.30007645696285246,0.13111487196056182,Beauty,1,0,0
84,Josephine Miller,none,49,josephine.miller@yahoo.com,918312296713,5,plumbing,Evening,16,0.22,2.6,3081.68,2024-04-04,0,3.8,16,2012-03-06,2023-08-09,601,166.0,"[2, 3, 4, 5, 6, 7, 10]",4,56349.02,3521.81375,5317.19,1.0,5,0,0,1,9,108,3,2,0.4912928369553114,0,11,63,3.8,4.125239497451746,7,0,6.164762921875199,15,601,-0.4390704656543015,-0.4270880856290119,None,0,1,1
85,Peter Moon,male,39,peter.moon@outlook.com,916793351084,19,beauty,Morning,7,0.62,2.8,1339.89,2025-01-12,0,8.2,7,2016-11-06,2022-11-11,872,-144.0,"[1, 4, 6, 8, 9, 10]",6,25943.81,3706.2585714285715,4016.05,1.0,2,0,0,1,9,108,8,44,0.23442998744840698,4,4,11,8.2,1.8292230660104476,5,1,5.624984582385473,18,872,-0.01781842300440184,-0.21510363646559016,Repair,0,0,1
86,Audrey Atwood,female,30,audrey.atwood@outlook.com,919909037139,13,beauty,Night,46,0.51,4.8,2112.33,2024-04-28,0,3.2,46,2012-07-19,2023-11-06,512,6.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",3,154555.01,3359.8915217391304,5175.18,1.0,13,0,0,1,5,60,8,18,0.06999807121055068,0,9,64,3.2,3.231399073627856,3,1,7.658312947384596,5,512,-0.061232991471988574,0.3106601762490373,Beauty,1,1,1
87,Marie Bowyer,female,30,marie.bowyer@yahoo.com,919095978415,20,electrical,Evening,1,0.32,4.4,1543.98,2024-04-08,1,6.1,1,2018-01-03,2018-01-03,2645,0.0,[6],6,3726.43,3726.43,3726.43,1.0,0,0,0,0,11,132,8,6,0.2678196094970285,2,1,6,6.1,2.880576389657983,2,0,5.036066917770855,10,2645,-0.39100192329045647,0.19122147142380663,Repair,1,1,1
88,Gabriel Davis,none,21,gabriel.davis@outlook.com,918812633056,52,cleaning,Morning,26,0.7,4.6,3028.85,2024-06-15,1,6.5,26,2013-01-05,2024-10-15,168,45.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,64853.13,2494.351153846154,2980.83,1.0,12,0,0,1,18,216,5,9,0.4725891285734216,1,4,82,6.5,1.5197031804926127,5,2,3.0682540371562945,9,168,0.26793953013170524,-0.3917141083941601,None,1,1,1
89,Dixie Perez,female,28,dixie.perez@company.com,919793115034,9,plumbing,Night,28,0.67,4.2,2466.69,2024-05-04,0,3.2,28,2013-02-26,2024-03-12,385,-74.0,"[1, 2, 3, 4, 5, 6, 8, 10]",8,72043.8,2572.9928571428572,2278.38,1.0,10,0,0,1,7,84,2,21,0.017210660085603707,2,1,60,3.2,4.888454777984032,9,0,8.71061500304831,6,385,-0.38452323731401916,-0.22420721629947615,Beauty,0,1,1
90,Juan Naone,none,39,juan.naone@outlook.com,918633398001,32,painting,Afternoon,49,0.96,1.1,4222.87,2024-11-20,0,6.4,49,2012-05-16,2024-05-03,333,38.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",8,142976.08000000002,2917.87918367347,2956.74,1.0,16,0,0,1,16,192,6,11,0.25587672242417986,4,14,47,6.4,4.287317120848368,6,4,5.6632592997654605,9,333,-0.48871937314180436,-0.07387349083450301,Beauty,0,0,1
91,Christopher Madden,male,21,christopher.madden@yahoo.com,916336371776,51,beauty,Evening,14,0.41,2.5,2833.56,2024-08-05,0,8.9,14,2012-10-25,2023-11-21,497,16.0,"[1, 3, 4, 6, 7, 8, 10]",10,45330.24,3237.8742857142856,2883.02,1.0,6,0,0,1,8,96,8,14,0.3141012024735594,2,12,94,8.9,1.545000094576627,0,1,9.701730680242308,0,497,-0.488100684788085,-0.42565996685824026,Home Cleaning,0,1,1
92,Donna Day,female,43,donna.day@company.com,917307223686,17,carpentry,Morning,9,0.21,5.0,2530.93,2024-06-25,1,4.0,9,2013-07-30,2024-10-22,161,194.0,"[1, 2, 7, 8, 9, 10]",1,27460.850000000002,3051.2055555555557,4732.38,1.0,5,0,0,1,15,180,6,3,0.4617115051331875,0,3,63,4.0,2.7064420745311972,9,3,5.339826856948413,2,161,0.12152288289593738,0.2335292582824554,Home Cleaning,0,1,0
93,Nancy Campbell,none,32,nancy.campbell@yahoo.com,918767919128,11,cleaning,Evening,43,0.93,4.7,2868.18,2024-07-16,0,2.3,43,2012-04-23,2024-10-22,161,-43.0,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",7,118595.29000000001,2758.03,5248.15,1.0,17,0,0,1,15,180,9,27,0.1312171553118627,0,9,19,2.3,3.8041548941586054,6,3,9.309140745890343,15,161,-0.4104318900499565,0.2902652023556539,Home Cleaning,0,0,0
94,Cora Soron,none,47,cora.soron@gmail.com,916325427572,12,electrical,Afternoon,30,0.1,2.6,2511.42,2025-03-22,0,9.5,30,2012-03-30,2024-08-06,238,19.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",4,95411.55,3180.385,1718.59,1.0,8,0,0,1,15,180,6,23,0.4874642229213248,4,12,44,9.5,4.624490084921985,4,1,3.0619976621713616,4,238,-0.06976075565760176,0.4196132847941969,Home Cleaning,0,0,1
95,Randall Wison,none,21,randall.wison@outlook.com,919127662945,22,beauty,Morning,29,0.51,1.9,4536.65,2025-01-06,1,1.5,29,2013-11-22,2024-10-01,182,-93.0,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",5,81123.93000000001,2797.3768965517243,1757.11,1.0,12,0,0,1,13,156,1,34,0.47532050741950743,2,13,59,1.5,4.686817384977162,7,2,3.104696700149018,19,182,0.44219977449684833,0.4989640387261971,Beauty,1,0,0
96,Mary Clarke,female,40,mary.clarke@yahoo.com,919627823772,37,beauty,Night,13,0.94,3.1,4970.08,2024-04-11,0,5.1,13,2014-03-08,2024-11-16,136,316.0,"[2, 4, 5, 6, 7, 8, 9, 10]",8,35173.41,2705.6469230769235,2813.83,1.0,3,0,0,1,2,24,9,35,0.06674046121097016,4,19,93,5.1,1.3074089024010185,2,0,9.391116634616944,10,136,-0.403734957744852,-0.14411144767985584,Home Cleaning,0,0,0
97,Desmond Claxton,none,47,desmond.claxton@yahoo.com,916102334398,50,painting,Afternoon,19,0.29,1.5,1303.21,2025-03-03,1,9.1,19,2012-05-20,2024-10-14,169,206.0,"[1, 2, 4, 6, 7, 8, 9, 10]",10,55781.59,2935.873157894737,4513.82,1.0,8,0,0,1,15,180,5,4,0.2954846290419865,1,7,81,9.1,3.569579722750467,6,3,4.200192296905066,18,169,0.34144569444389694,-0.08912392870249375,Home Cleaning,1,0,0
98,Marie Ruiz,female,23,marie.ruiz@company.com,919422181152,14,beauty,Night,2,0.96,2.4,2154.41,2025-02-11,1,9.3,2,2014-10-15,2022-09-11,933,2888.0,"[2, 6]",2,4699.84,2349.92,670.59,1.0,0,0,0,1,4,48,6,43,0.40634762073407016,1,8,60,9.3,1.9138472938528093,2,4,4.308638101202401,12,933,0.03712097909510326,-0.2642622630276482,Home Cleaning,0,0,1
99,Louis Peck,none,41,louis.peck@company.com,917679453744,52,beauty,Night,32,0.92,2.3,3000.19,2024-11-21,1,9.2,32,2012-11-22,2024-10-25,158,57.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,90896.92,2840.52875,4818.25,1.0,7,0,0,1,16,192,2,24,0.3906419631508461,0,2,91,9.2,2.1976526855953566,9,2,9.186650254549543,12,158,-0.18339074918993092,0.23716660871303197,Repair,0,0,0
100,Carla Puskar,female,36,carla.puskar@yahoo.com,918193796982,3,painting,Night,7,0.71,3.5,4987.57,2024-04-16,0,8.1,7,2015-06-09,2018-08-11,2425,-47.0,"[1, 4, 9, 10]",9,19170.95,2738.707142857143,3171.1,1.0,3,0,0,1,6,72,3,37,0.32901374331611266,1,11,26,8.1,4.964201503842722,2,0,8.108701612481315,11,2425,0.2022776949647841,-0.2403260143034216,Beauty,1,0,1
101,James Banks,male,59,james.banks@gmail.com,918604255644,53,electrical,Evening,34,0.44,2.5,1663.99,2024-03-30,1,8.3,34,2012-07-08,2024-11-20,132,101.0,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",10,103215.91,3035.7620588235295,877.16,1.0,15,0,0,1,7,84,4,17,0.15732897092367518,0,5,6,8.3,2.4671073660231246,1,2,2.0918836679726556,17,132,-0.3476356439135777,0.32695936418137195,Home Cleaning,1,1,1
102,Henry Muhammad,male,43,henry.muhammad@yahoo.com,917636824720,10,beauty,Evening,26,0.12,4.2,4186.71,2025-02-18,1,6.6,26,2013-05-02,2024-12-07,115,-38.0,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",8,77623.28,2985.5107692307693,3714.05,1.0,8,0,0,1,11,132,4,40,0.2798228771193626,3,4,80,6.6,2.0478532896657815,8,4,7.404792664802781,10,115,0.0902279594887826,-0.011429588795390577,Beauty,0,0,0
103,Judy Church,female,39,judy.church@company.com,917818124631,31,electrical,Evening,28,0.26,3.3,1797.8,2024-06-25,0,4.4,28,2012-03-03,2024-10-27,156,-21.0,"[1, 2, 3, 5, 6, 7, 8, 9]",9,82216.16,2936.2914285714287,2881.58,1.0,8,0,0,1,4,48,6,1,0.11917698848930901,1,18,30,4.4,2.4262240387758203,0,3,9.703125851847894,9,156,-0.02174567169014263,-0.016348264570395843,Beauty,1,0,0
104,Stephen Naylor,male,32,stephen.naylor@company.com,918636233076,37,electrical,Morning,27,0.58,1.6,3392.78,2024-03-31,1,2.0,27,2013-01-18,2023-09-02,577,10.0,"[1, 3, 4, 5, 6, 7, 10]",5,87776.06,3250.965185185185,3230.91,1.0,9,0,0,1,19,228,3,26,0.17879841278516242,3,17,62,2.0,3.4338266503866786,6,0,2.8481230781530207,11,577,-0.2276198477719329,-0.23534588352077268,Beauty,1,1,1
105,Richard Haugen,male,31,richard.haugen@gmail.com,919105526084,17,beauty,Morning,10,0.14,3.5,2116.25,2024-12-22,0,6.2,10,2012-08-15,2024-11-15,137,-70.0,"[1, 3, 5, 7, 8, 10]",3,33493.61,3349.361,1640.3,1.0,2,0,0,1,12,144,3,46,0.48657700141445465,2,18,89,6.2,1.3554026850260907,6,1,6.8290873815409805,14,137,0.44865740926410136,0.485087912961469,Repair,1,1,1
106,Tisha Eberly,none,27,tisha.eberly@gmail.com,916447598304,16,cleaning,Afternoon,42,0.37,3.2,1642.8,2024-08-12,1,4.0,42,2012-05-14,2024-11-26,126,-90.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",6,143093.48,3406.9876190476193,3554.54,1.0,8,0,0,1,13,156,4,20,0.3884420341988761,1,12,33,4.0,4.951405838395894,0,2,3.1730490359281243,4,126,-0.14146252052034458,0.4260679127752989,Beauty,1,0,0
107,Lisa Martin,female,46,lisa.martin@outlook.com,918398056373,41,electrical,Night,17,0.2,2.0,1959.09,2024-06-14,0,3.4,17,2012-08-05,2024-11-25,127,-8.0,"[1, 2, 3, 4, 7, 8, 9, 10]",9,46768.229999999996,2751.072352941176,2564.53,1.0,4,0,0,1,17,204,7,24,0.013435869147599479,2,14,26,3.4,2.453828568599073,9,2,4.642266796854368,16,127,0.21993322033745866,-0.14773939822501114,None,1,0,0
108,Becky Gonzalez,female,58,becky.gonzalez@company.com,919944185547,52,carpentry,Night,8,0.71,3.4,4091.1,2024-07-01,1,7.6,8,2013-01-31,2023-09-06,573,-47.0,"[1, 2, 3, 10]",1,25281.43,3160.17875,2765.95,1.0,2,0,0,1,8,96,9,5,0.1913112290680436,2,9,22,7.6,4.089158396075925,5,4,7.886566133147638,17,573,-0.1774736047635984,-0.050994528746016066,Home Cleaning,0,1,1
109,Maria Averitt,female,24,maria.averitt@outlook.com,918996118750,13,painting,Afternoon,13,0.55,3.9,2706.47,2024-07-23,1,2.1,13,2012-07-06,2024-03-31,366,-60.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1,37467.87,2882.1438461538464,3442.79,1.0,4,0,0,1,3,36,7,12,0.07528108598689755,2,2,42,2.1,3.2235917020035876,9,0,6.407809704813155,10,366,-0.4259415617201018,-0.1549292203433268,Repair,0,0,1
110,Frank Leung,none,54,frank.leung@outlook.com,917531295946,11,cleaning,Afternoon,7,0.17,2.5,4446.47,2024-09-30,0,2.4,7,2012-06-24,2021-04-13,1449,181.0,"[3, 7, 8, 10]",10,25057.72,3579.674285714286,3553.84,1.0,4,0,0,1,17,204,8,49,0.18753104847868618,2,18,92,2.4,3.549284548735684,8,1,9.384758837553637,8,1449,0.1296508931744922,0.07446320962037356,None,0,1,1
111,Susan Streets,female,63,susan.streets@outlook.com,916944862792,32,plumbing,Afternoon,19,0.8,4.8,1519.69,2024-04-08,1,6.0,19,2012-05-03,2024-11-29,123,-122.0,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",3,56712.22,2984.8536842105264,3996.54,1.0,8,0,0,1,6,72,6,43,0.3530344961070064,3,5,26,6.0,1.4004685126527128,0,2,2.4478588024186436,10,123,0.12637088025752685,-0.32825242790159614,None,0,1,0
112,Michael Benincase,male,53,michael.benincase@yahoo.com,917538171016,9,cleaning,Morning,24,0.1,1.7,4163.79,2024-10-06,1,1.9,24,2013-03-25,2024-03-08,389,-168.0,"[1, 2, 3, 4, 6, 7, 8, 9]",6,71285.0,2970.2083333333335,2921.73,1.0,10,0,0,1,6,72,8,14,0.20816855408796786,4,10,11,1.9,1.2443681318890945,4,2,4.837141930379167,6,389,0.39780726907194397,0.2599649879165986,Beauty,1,0,1
113,Richard Bouton,none,38,richard.bouton@outlook.com,916369921054,31,cleaning,Morning,48,0.36,4.7,1156.66,2025-01-28,1,6.5,48,2012-02-21,2024-09-07,206,30.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",2,138372.11,2882.752291666666,4636.41,1.0,17,0,0,1,19,228,3,39,0.44423574982070824,1,15,78,6.5,2.2513945261455572,4,0,9.906644878192026,3,206,0.30287893134139676,-0.24414461206466198,Beauty,1,0,1
